chr	start	end	RR	TE	region	CHR	GC	GENE	INTERGENE	INTRON	EXON	SNPs_Una	Pi_Una	SNPs_Itabuna	Pi_Itabuna	SNPs_Tenerife	Pi_Tenerife	tajD_Una	tajD_Itabuna	tajD_Tenerife	piAll	piNWL	Pnonsyn_Una	Psyn_Una	Pnonsyn_Itabuna	Psyn_Itabuna	Pnonsyn_Tenerife	Psyn_Tenerife	Tnonsyn_Una	Tsyn_Una	Tnonsyn_Itabuna	Tsyn_Itabuna	Tnonsyn_Tenerife	Tsyn_Tenerife	TenIta	TenUna	ItaUna	dxy_PQueen_PMale	introgression	dxy_Una_Taiwan	dxy_Itabuna_Leiden
LG16	500000	750000	0	0.117748	LDRs	16	0.435392	0.125436	5628.833333	398.3846154	190.1135135	760	0.000831457	734	0.00073837	50	0.000042643	-0.440897198	-0.885163339	-1.689335837	0.000232501	0.000204392	0.00018295	0.00170418	0.0001655	0.00131287	0.00007427	0.00019092	-0.99409068	-0.63447215	-1.60505452	-1.30958794	-0.96587832	0.83682552	0.72979595	0.70399498	0.02497527	0.000125	no	0.001784	0.001482
LG16	5000000	5250000	NA	0.811032	TE islands	16	0.400252	0.024708	18786.61538	848.75	193.03125	588	0.000461177	332	0.000366092	870	0.00218213	-1.761731229	-1.117378812	-0.389810961	0.000112391	0.0000519279	0.0002712	0.00025471	0.00032287	0.00016965	0.00093507	0.00140478	-1.99841667	-1.65014287	-1.18547304	-1.12186743	-0.51806612	-0.3312505	0.51007641	0.50216229	0.02182526	0	no	0.005268	0.004179
LG16	5250000	5477151	NA	0.895933	TE islands	16	0.433399	0.026762	27439	365.8333333	412.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5598156	0.55636227	0.02175523	0	no	0.007198	0.001569
LG16	750000	1000000	8.4345507385742	0.075656	LDRs	16	0.403952	0.206112	3892.485714	427.6533333	266.2894737	737	0.00067024	647	0.00050669	35	0.000030808	-1.090242699	-1.650816377	-1.796349404	0.000183525	0.000139203	0.00020184	0.0013475	0.0001498	0.00088986	0.00000378	0.00000837	-0.9641925	-1.11508155	-1.61257486	-1.76718884	-2.54921659	-1.58345489	0.81513581	0.76840541	0.02558107	0.000005	no	0.001808	0.001589
LG17	0	250000	0	0.102988	LDRs	17	0.437688	0.226948	3432.352941	541.8513514	315.5603865	741	0.00122938	750	0.001458166	164	0.000298676	0.421383298	0.978335404	-0.625501377	0.000227221	0.000144103	0.0003742	0.00259119	0.00048989	0.0027421	0.00007156	0.00003192	0.43486087	1.18725181	0.70551145	1.73629403	-0.92504267	-0.71616171	0.47247015	0.56793653	0.03916472	0.002187	yes	0.001858	0.002032
LG17	1000000	1250000	0	0.072924	LDRs	17	0.4351	0.016336	62342	5098.166667	97.23809524	742	0.000889826	746	0.001213421	141	0.00015215	-0.132593194	1.090275623	-1.360229661	0.000218759	0.000160479	0.00091145	0.00020207	0.00131147	0.00052612	0	0	-0.01848606	-0.75353509	1.09463291	1.34230441	0	0	0.49419053	0.6427374	0.05054409	0.000385	no	0.001737	0.001791
LG17	1250000	1500000	0	0.031872	LDRs	17	0.411844	0.174908	3747.111111	858.8888889	244.4351852	921	0.001117117	911	0.00154449	37	0.000027235	-0.057687791	1.330049075	-2.097161291	0.000218154	0.000168291	0.00026475	0.00298087	0.00029292	0.0041527	0.00000638	0.00004032	0.43683778	0.20888716	0.88070914	1.41962338	-2.23493369	0.48569884	0.52548926	0.68079247	0.04866018	0.000625	no	0.002003	0.002287
LG17	1500000	1750000	0	0.038412	LDRs	17	0.418224	0.145212	5637.347826	762.6296296	252.4228571	913	0.001156548	906	0.001553222	28	0.000020115	0.04748981	1.302762455	-2.146861625	0.000289518	0.000204465	0.00026378	0.00262636	0.00035518	0.00314906	0	0	-0.22501245	0.44314674	1.50078438	1.34389184	0	0	0.51881188	0.66672691	0.04396914	0.000677	no	0.002208	0.002249
LG17	1750000	2000000	0	0.040524	LDRs	17	0.469736	0.022664	18570.83333	1206.75	143.025	1016	0.001290352	1025	0.001673415	93	0.000075126	0.148541761	1.162678669	-1.935399706	0.000217913	0.000158624	0.00118975	0.00130833	0.0014408	0.00198565	0	0	0.13725498	-0.64322251	0.96974787	1.15867418	0	0	0.49946621	0.63969306	0.04984862	0.001041	yes	0.002115	0.00237
LG17	2000000	2250000	0	0.023472	LDRs	17	0.472556	0.03076	13341.8125	1030.195122	133.5333333	965	0.001196283	963	0.001608495	45	0.000026008	0.085467381	1.325605151	-2.524691853	0.000174928	0.000111725	0.00113927	0.00245632	0.00144989	0.00299794	0.00015595	0.00010034	0.71536024	0.21030592	0.98721766	0.99568654	-1.31585066	-0.92193612	0.52184638	0.67104367	0.04628464	0.000749	no	0.002283	0.002476
LG17	2250000	2500000	0	0.031864	LDRs	17	0.454112	0.086144	5977.407407	843.4117647	188.608	1098	0.00143007	1069	0.001815197	39	0.000025426	0.277250321	1.412863619	-2.281077055	0.000242404	0.000185609	0.00036583	0.0031839	0.00046687	0.00409792	0	0	0.730156	0.20549425	1.38192625	1.38085248	0	0	0.51743233	0.65575916	0.04499776	0.000933	no	0.002668	0.002854
LG17	250000	500000	0	0.02798	LDRs	17	0.4351	0.133964	3993.090909	976.540146	210.32	923	0.0011778	928	0.001625648	57	0.000044205	0.103927759	1.490772567	-1.976193394	0.000232986	0.000128914	0.0001331	0.00254379	0.00021638	0.00393316	0.00002447	0.00019873	-0.98913522	0.25569298	1.53952878	1.82582863	-0.16750598	0.8698108	0.5151445	0.66492992	0.04170797	0.002677	yes	0.002235	0.00245
LG17	2500000	2750000	0	0.070432	LDRs	17	0.421132	0.16748	2923.08	693.2857143	188	956	0.001286268	949	0.001601066	48	0.000032415	0.367240495	1.302774914	-2.233932545	0.000246308	0.000182812	0.00036089	0.00236724	0.00039611	0.00294789	0.00000967	0.00001116	1.02999414	0.54997838	1.2683071	1.61519515	-2.66577595	-1.53511232	0.5026042	0.63434134	0.04652092	0.000834	no	0.002054	0.002124
LG17	2750000	3000000	0	0.038884	LDRs	17	0.410544	0.170552	4726.24	525.8453039	199.9825328	1022	0.001234379	1009	0.001730583	55	0.000039921	-0.107294703	1.357677682	-2.128826288	0.00030697	0.00023274	0.0003523	0.00214996	0.00041446	0.00294846	0.00001481	0.00008419	0.10186623	-0.04323333	1.29258016	1.1900179	-2.66528449	-2.25347612	0.51583681	0.67954744	0.05151253	0.000854	no	0.002653	0.00274
LG17	3000000	3250000	0	0.052344	LDRs	17	0.410728	0.10754	6796	1322.688889	248.8035714	850	0.001029299	843	0.001443447	38	0.000027616	-0.135360928	1.303914374	-2.151854705	0.000273083	0.000209016	0.00029874	0.00214721	0.00048587	0.00311716	0	0	-0.46591324	-0.06663815	1.11564943	1.51839064	0	0	0.52766049	0.68362575	0.05623444	0.000566	no	0.001964	0.002178
LG17	3250000	3500000	0	0.01858	LDRs	17	0.456644	0.041472	10687.1	957.0731707	168.9230769	834	0.000978212	809	0.00136534	51	0.000030517	-0.157259277	1.385437971	-2.467756822	0.00022459	0.00013274	0.00063617	0.00291098	0.00091934	0.00464522	0.00002442	0	-0.16456871	0.18428024	1.3976408	1.96138227	-1.03624272	0	0.51735889	0.67841159	0.055869	0.000533	no	0.002004	0.002175
LG17	3500000	3750000	0	0.034328	LDRs	17	0.42536	0.121164	8292.28	485.4252874	271.7720588	865	0.000896616	902	0.001491567	68	0.000057174	-0.62588623	1.187953296	-1.743852341	0.000243734	0.000134507	0.00026428	0.00135404	0.00056554	0.00253108	0.0000074	0.0000126	-1.29110423	-0.89062653	0.66794916	1.10076336	-1.12505198	-1.63208012	0.54965136	0.73375656	0.05427572	0.000227	no	0.002187	0.002441
LG17	3750000	4000000	0	0.02792	LDRs	17	0.448684	0.060048	22794.875	2082.04878	354.1666667	885	0.001180032	881	0.001380179	54	0.000040244	0.294307571	0.915149375	-2.09021967	0.000280719	0.000206711	0.0003492	0.00180338	0.00037652	0.00196324	0	0.00002461	0.44942111	0.34930317	0.60290135	0.62757826	0	-1.63939001	0.52480291	0.6263193	0.04477722	0.002059	yes	0.00187	0.002016
LG17	4000000	4250000	0	0.043768	LDRs	17	0.427584	0.049172	9154.777778	1252.506173	122.2692308	930	0.001148544	963	0.001471308	81	0.000095318	-0.038291715	0.746408896	-0.930864569	0.00032113	0.000243363	0.00052368	0.00092719	0.00106122	0.00115378	0	0.0000487	-0.8531103	0.30205774	1.04194784	0.55796173	0	-1.42032124	0.52784214	0.65862409	0.05643283	0.002282	yes	0.001888	0.002192
LG17	4250000	4500000	0	0.064032	LDRs	17	0.392136	0.039152	9793.666667	2654.5	145.8088235	1098	0.001627381	1111	0.0017125	70	0.000091493	0.700045247	0.740081626	-1.227120491	0.000265438	0.000217117	0.00104334	0.00165229	0.00103783	0.00122915	0.0000805	0.00004908	0.08981474	1.86136391	0.65187017	0.26090571	-0.65536218	-1.51319574	0.51984062	0.59069601	0.05027553	0.002739	yes	0.002209	0.002426
LG17	4500000	4750000	0	0.349704	TE islands	17	0.3957	0.145884	5440.233333	500.375	256.0598802	2097	0.003660251	1966	0.003269847	246	0.000470389	1.179743165	0.839696482	-0.251356315	0.000336167	0.000290381	0.00151148	0.00457061	0.00143956	0.00460067	0.0001318	0.00023384	1.32665338	1.85016571	1.29329691	1.40628247	-0.1764424	0.04619264	0.50467334	0.4838431	0.03287721	0.00615	yes	0.004486	0.005907
LG17	4750000	5000000	0	0.765252	TE islands	17	0.411048	0.062376	11775.48	315.4444444	371.2857143	2913	0.005217751	2246	0.003562551	947	0.004344054	0.643704555	-0.086501361	0.293471006	0.000175691	0.000154743	0.00192676	0.00392095	0.00117246	0.00206498	0.0071986	0.02437671	-0.24832083	-0.92281563	-0.54521146	-0.06341732	2.16838487	2.59107258	0.4180962	0.40037485	0.03048345	0.011284	yes	0.012841	0.015023
LG17	500000	750000	0	0.044744	LDRs	17	0.436096	0.127392	8119.222222	649.2241379	257.3609467	820	0.001221116	827	0.001388933	62	0.000040055	0.739503956	1.24355737	-2.363393013	0.000298002	0.000173581	0.00032041	0.00251024	0.0003551	0.0028566	0.00000804	0.00002714	0.59550369	0.9615821	1.15531735	1.23048493	-1.03624272	-1.05996824	0.54910495	0.60889498	0.02501775	0.0017	yes	0.002131	0.002161
LG17	5000000	5213470	0.988550263100387	0.912025	TE islands	17	0.40587	0.059151	11953.41176	199.1111111	505.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.30952378	0.30160611	0.02625803	0.007194	yes	0.006433	0.008379
LG17	750000	1000000	0	0.057368	LDRs	17	0.433108	0.03378	14673.13636	272.4210526	140.2622951	951	0.001360637	945	0.001562785	49	0.000038878	0.623661933	1.186024414	-1.983454561	0.000273687	0.000192986	0.00082838	0.00226293	0.00109009	0.00276247	0	0.00021501	1.31461526	1.13727455	1.69974925	1.6232655	0	-0.11346414	0.54733668	0.61914332	0.02805045	0.000483	no	0.002182	0.00251
LG18	0	250000	0	0.08094	LDRs	18	0.44856	0.076212	6814.7	966.0714286	159.2047244	584	0.00058642	664	0.001093691	319	0.000565138	-1.367517799	0.037330632	-0.722777178	0.000135952	0.000104507	0.00014576	0.00057204	0.00031377	0.00155459	0.00012345	0.00002852	-1.98158259	-1.73429304	-0.17983746	1.17304108	-1.22620366	-1.38160714	0.54835315	0.71309361	0.05078766	0.000003	no	0.001343	0.001298
LG18	1000000	1250000	0.299484458841748	0.026828	LDRs	18	0.40174	0.025788	18417.6	3055	169.6578947	653	0.000467491	718	0.000690867	43	0.000037014	-1.647538455	-1.04308872	-1.555779046	0.000168839	0.0000821016	0.00032242	0.0005974	0.00039391	0.00113067	0.00001379	0	-1.6057648	-1.91951914	-1.01491501	-0.6348661	-1.70293875	0	0.75993956	0.82512975	0.02418442	0.000002	no	0.001858	0.001873
LG18	1250000	1500000	0	0.03444	LDRs	18	0.368516	0.072484	14798.16667	1386.408451	212.2365591	706	0.000512643	782	0.000878859	58	0.00005464	-1.647633938	-0.583669409	-1.352173705	0.000188799	0.000100855	0.00006124	0.0003535	0.00012406	0.00061128	0.00001884	0	-1.9934028	-1.33549797	-0.81857434	-0.22577359	-2.7739487	0	0.7218842	0.82624818	0.03148472	0	no	0.001914	0.001919
LG18	1500000	1750000	0	0.018728	LDRs	18	0.381052	0.056896	13914.30769	1107.364865	162.6555556	721	0.000523497	827	0.001024246	42	0.000034009	-1.662758102	-0.237204771	-1.920342716	0.000211969	0.000109986	0.00012918	0.0009388	0.0002353	0.00166614	0.00002669	0	-1.20729772	-1.49758616	-0.10035918	-0.3314117	-2.05904627	0	0.70396266	0.83925787	0.03752898	0	no	0.00189	0.001865
LG18	1750000	2000000	0	0.041652	LDRs	18	0.39508	0.164096	4254.809524	994.3909774	259.5771429	599	0.000413456	687	0.00084533	49	0.000034453	-1.731875028	-0.191938142	-2.245326966	0.000162379	0.0000817828	0.00005969	0.00096473	0.00011581	0.00221012	0.00000236	0	-1.57665962	-1.64076078	-0.93983152	-0.02692389	-1.66016935	0	0.69756893	0.83850649	0.03921283	0	no	0.001759	0.001698
LG18	2000000	2250000	0	0.07496	LDRs	18	0.39042	0.240784	3083.580645	496.1675127	254.1576923	587	0.000401598	702	0.00089941	71	0.000079451	-1.7835142	-0.110806445	-1.438987345	0.000161106	0.0000811452	0.0000844	0.00073336	0.00019108	0.00182714	0.00000626	0	-1.65361359	-1.83547531	0.01018991	0.3284783	-2.05921503	0	0.67483275	0.82918906	0.0439309	0.000005	no	0.001728	0.001715
LG18	2250000	2500000	0	0.025052	LDRs	18	0.465864	0.087956	6359.115385	743.7386364	272.0731707	515	0.000333178	607	0.000776982	70	0.000053693	-1.812908518	0.078808409	-2.006076023	0.000152508	0.0000917247	0.00022825	0.00062086	0.00050139	0.00145949	0.00001663	0.0002037	-1.73301005	-1.52613884	0.00686006	-0.12991318	-1.89501245	0.19791911	0.66226238	0.82834353	0.04468995	0	no	0.001615	0.001471
LG18	250000	500000	11.9070717810444	0.043044	LDRs	18	0.396648	0.14036	3275.363636	949.4276316	201.2425743	759	0.000615094	837	0.001165193	50	0.000029774	-1.397938655	0.251425433	-2.538722654	0.000235792	0.000204769	0.00021097	0.00118734	0.00030517	0.00217464	0.00000992	0.00003527	-1.23806685	-1.2221516	-0.00505766	0.6233538	-2.81324421	-2.11772056	0.63112721	0.79652551	0.04589138	0.000008	no	0.001723	0.001594
LG18	2500000	2750000	0	0.045884	LDRs	18	0.424872	0.12652	3409.2	1557.194915	251.9797297	629	0.000401886	726	0.001007062	59	0.000043663	-1.877345514	0.321185895	-2.104287209	0.000195565	0.000111942	0.00021851	0.00073318	0.00047229	0.0022649	0.00000759	0.00002894	-1.6707458	-2.10054875	0.11456047	0.48018201	-0.99875005	-2.28433792	0.63622775	0.83142666	0.05255494	0.000005	no	0.001743	0.001712
LG18	2750000	3000000	0	0.02716	LDRs	18	0.42308	0.140284	5826.769231	802.7867647	213.7351351	510	0.000336808	588	0.000821351	34	0.000026489	-1.804310463	0.391914618	-1.910515581	0.000166106	0.000094377	0.00015657	0.00073998	0.00028843	0.00150744	0.00001826	0.00004911	-1.5847671	-1.56825668	0.66156207	0.55797791	-1.98837136	0.21678109	0.64027899	0.83156046	0.05167214	0	no	0.001497	0.001477
LG18	3000000	3250000	0	0.038312	LDRs	18	0.390084	0.183428	6066.833333	438.597561	239.4166667	517	0.000349027	609	0.000865927	30	0.000025327	-1.775464374	0.413450247	-1.726565666	0.000139581	0.0000791596	0.00007966	0.00060532	0.00015839	0.00148119	0.00001416	0.00004541	-1.46524782	-1.55746071	-0.305688	0.68715763	-0.93778703	0.44029587	0.63375423	0.83362758	0.05503328	0.000005	no	0.001426	0.001427
LG18	3250000	3500000	0	0.024052	LDRs	18	0.417756	0.020588	NA	5402.553191	109.5625	674	0.000453973	792	0.001140337	55	0.000035466	-1.799265882	0.438683326	-2.477834082	0.000159476	0.0000909278	0.00031839	0.0001966	0.00084389	0.00098233	0.00002457	0	-2.09044668	-1.80371054	0.09914152	0.47742859	-1.57443398	0	0.64301341	0.84499875	0.05709255	0.000005	no	0.002117	0.001888
LG18	3500000	3750000	0	0.037568	LDRs	18	0.40992	0.169216	3725.4375	731.8759124	250.6815642	537	0.000353538	646	0.000915635	59	0.000063463	-1.814039718	0.430026022	-1.336014232	0.000127597	0.0000730727	0.00011471	0.00075196	0.00026175	0.00199131	0.00004864	0.00036085	-2.0063251	-1.94028075	0.15234831	0.37507327	-1.57216865	-0.46109099	0.6274443	0.83094135	0.05687635	0	no	0.001787	0.00156
LG18	3750000	4000000	0	0.039948	LDRs	18	0.441288	0.157512	5597.863636	692.5923077	278.6352941	620	0.000420581	687	0.000996852	33	0.000022523	-1.739718641	0.600264257	-2.258082002	0.000176226	0.0000935653	0.00009466	0.00085331	0.00017732	0.00192731	0.00001949	0	-1.3957926	-1.62289896	0.63799657	0.7661476	-0.52647511	0	0.62648679	0.82542756	0.05372355	0	no	0.001809	0.001656
LG18	4000000	4250000	0.249151824911226	0.022264	LDRs	18	0.425568	0.128712	8579.8	647.2235294	290.0252101	705	0.000483939	833	0.001184581	48	0.00003608	-1.738410087	0.469321769	-1.996511448	0.000195291	0.000105884	0.00026389	0.00125513	0.0006273	0.00337068	0.00006958	0.0001517	-1.79838457	-1.93614628	0.27002786	0.51958727	-0.46313445	-1.32010704	0.6433826	0.83786159	0.05412765	0.00001	no	0.002188	0.002072
LG18	4250000	4500000	0	0.023444	LDRs	18	0.408864	0.144108	8393.266667	1462.638554	350.588785	603	0.000407611	694	0.001088874	32	0.000023831	-1.785249731	0.871462781	-2.156056711	0.000163484	0.0000842901	0.00013521	0.0008852	0.00039832	0.00264051	0.00000558	0	-1.64302473	-1.76608603	1.09307015	0.67979878	-1.11930645	0	0.61254381	0.84858171	0.06963938	0.000005	no	0.001639	0.001557
LG18	4500000	4750000	0	0.055468	LDRs	18	0.345848	0.292364	2736.585366	265.4148148	239.7823691	484	0.000302705	688	0.000930885	241	0.000270118	-1.931802508	0.203367461	-0.700004933	0.000142823	0.0000743045	0.00006657	0.00076631	0.00031415	0.00257845	0.00043724	0.00118181	-2.24709901	-1.90506986	-1.09337538	0.02340994	-0.69328471	-0.67461234	0.54597208	0.77018345	0.06297653	0	no	0.00143	0.001382
LG18	4750000	5000000	0	0.040144	LDRs	18	0.3815	0.181008	7249.965517	299.1970803	279.9319372	575	0.000387489	706	0.001100552	42	0.000031727	-1.811972761	0.80408107	-2.072948297	0.00016988	0.0000897972	0.00010093	0.00090122	0.00032384	0.00212704	0.0000046	0	-1.93257907	-1.64979695	0.66165335	0.64517411	-2.49635913	0	0.60939996	0.84717534	0.06904377	0	no	0.001565	0.001555
LG18	500000	750000	10.315472475441	0.04362	LDRs	18	0.409252	0.147372	5374.071429	1177.008333	270.2192513	591	0.000405129	666	0.000699792	49	0.000042721	-1.768764776	-0.772790658	-1.606631411	0.000181331	0.000128073	0.0000985	0.00037916	0.00015555	0.00073871	0.00004085	0.00006429	-1.71668284	-1.96530124	-1.12161614	-0.76140711	-0.55466348	-0.65970092	0.74071584	0.83595451	0.02868734	0.000005	no	0.001789	0.001589
LG18	5000000	5200860	0	0.044066	LDRs	18	0.430579	0.087578	12067.86667	478.7258065	246.5116279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.60048508	0.83002974	0.06731392	0.000006	no	0.00161	0.001528
LG18	750000	1000000	2.641225654	0.034952	LDRs	18	0.378876	0.138672	7536.615385	263.5535714	249.4651163	518	0.000398076	557	0.00059792	34	0.000028883	-1.509369241	-0.747867937	-1.712627092	0.000157928	0.0000782468	0.00006041	0.00067108	0.00007239	0.0007443	0	0	-1.8221421	-1.37501139	-0.97029933	-0.91312072	0	0	0.73410987	0.81234236	0.02806706	0	no	0.001464	0.001473
LG19	0	250000	NA	0.058056	LDRs	19	0.396148	0.212236	3879.225806	437.7219251	231.2938931	46	0.000026922	19	0.000014672	33	0.000027377	-2.168865722	-1.662315526	-1.939732302	0.000214646	0.000108565	0.00000897	0.00003586	0	0.00003417	0.00000385	0.00003725	-1.59299167	-2.65983439	0	-1.24470424	-2.52481151	-1.08801212	0.9701682	0.96471049	0.02678497	0	no	0.001957	0.002081
LG19	1000000	1250000	NA	0.122116	LDRs	19	0.393068	0.216728	3203.461538	878.6120219	263.8256881	19	0.000013467	17	0.000015661	34	0.000027367	-1.725985264	-1.321761972	-1.887636439	0.000196566	0.000111899	0	0	0.00000264	0	0.00000283	0	0	0	-1.34031064	0	-1.47686384	0	0.96776247	0.96757871	0.02739301	0	no	0.001506	0.001675
LG19	1250000	1500000	NA	0.091884	LDRs	19	0.387148	0.226268	3150.358974	358.3236715	220.8093525	199	0.000204623	207	0.000221185	280	0.00061515	-1.187841778	-1.379366508	-0.400947085	0.00029561	0.00017845	0.00003524	0.00004051	0.00004912	0.00001771	0.00005012	0.00004612	-1.46818804	-0.6812856	-0.92750911	-2.04379273	-0.58778246	-0.52824368	0.86474422	0.86657717	0.02319574	0	no	0.002541	0.002562
LG19	1500000	1750000	0	0.051252	LDRs	19	0.432128	0.115868	5417.558824	754.8082192	276.5044248	27	0.000016034	23	0.000014863	121	0.000099755	-2.052696748	-2.107489099	-1.739704314	0.00026067	0.000155899	0	0	0.00000599	0.00001656	0	0	0	0	-1.27535551	-1.34031064	0	0	0.95243266	0.95123578	0.03022231	0.000005	no	0.002049	0.002259
LG19	1750000	2000000	11.3186829709924	0.054224	LDRs	19	0.40588	0.075964	8466.9375	1763.77193	305.425	182	0.000277302	163	0.000183764	81	0.000069826	0.792249172	-0.614957185	-1.704176457	0.000315333	0.000214059	0	0.00025963	0	0.00021675	0	0	0	0.76003802	0	-0.08543018	0	0	0.90981117	0.88717237	0.04538145	0.00019	no	0.001893	0.002085
LG19	2000000	2250000	14.08065842	0.039824	LDRs	19	0.410612	0.24796	4106.083333	348.9342723	241.3389262	25	0.000020123	37	0.000027644	79	0.000082925	-1.54320375	-1.76793764	-1.238618743	0.000260752	0.000158739	0.00001325	0.00001576	0.0000214	0.00004306	0.00000428	0.0000389	0.14587483	-0.99413355	1.98996905	0.90740697	-1.18123229	-0.94356082	0.95119126	0.95311689	0.02519071	0	no	0.00224	0.002423
LG19	2250000	2500000	16.0741593952263	0.039048	LDRs	19	0.438648	0.041432	15388.42857	2750.42	177.0327869	201	0.00034669	203	0.000332918	101	0.000099126	1.464212525	1.102221638	-1.525504514	0.000417586	0.000286641	0.00008087	0.00134536	0.0000674	0.00120113	0	0	-0.01682842	2.75886305	1.58215212	2.30083107	0	0	0.86445023	0.86139963	0.02910953	0.000285	no	0.002032	0.002137
LG19	250000	500000	NA	0.04582	LDRs	19	0.4267	0.047864	4982	3448.769231	182.6323529	31	0.000028248	35	0.000030991	60	0.000039562	-1.366198823	-1.457837516	-2.348318932	0.000213815	0.0000905072	0	0.00012562	0	0.00009714	0.00000991	0	0	0.4132834	0	-0.2416754	-1.59218928	0	0.95813142	0.95920752	0.02541481	0	no	0.001945	0.002057
LG19	2500000	2750000	5.20997501801219	0.037396	LDRs	19	0.461808	0.144916	4309.666667	1042.715328	232.4775281	125	0.00018058	178	0.000221184	75	0.000052715	0.710445477	-0.076323323	-2.249744188	0.000342592	0.00023748	0.00004237	0	0.00006302	0.00012495	0.00001371	0	-1.29768863	0	-0.09673021	-1.92605267	-2.35302205	0	0.89715573	0.90584492	0.04019368	0.000266	no	0.002084	0.002196
LG19	2750000	3000000	10.5836736736172	0.030744	LDRs	19	0.44158	0.099904	5722.8	992.4473684	179.2645161	70	0.000054594	75	0.000072177	95	0.000080824	-1.507748432	-1.048624403	-1.802974288	0.000346866	0.000219769	0.00001452	0.00008745	0.00002278	0.0000716	0.00004169	0	-1.61370313	0.93069754	-0.94624005	0.36489615	-2.15920314	0	0.92823052	0.93084453	0.02479704	0	no	0.001982	0.002018
LG19	3000000	3250000	27.0592770244238	0.050072	LDRs	19	0.421456	0.06796	11018.92857	1436.733333	262.0833333	199	0.000371733	210	0.000351596	74	0.000054488	1.782434948	1.024963957	-2.116696316	0.000410536	0.000272988	0.00007114	0.0000983	0.00006254	0.00010559	0.00000709	0	0.15335127	0.34700724	-0.42737336	0.18615759	-1.58345489	0	0.8866309	0.88147355	0.03590986	0.000241	no	0.002532	0.002723
