chr	start	end	RR	TE	region	CHR	GENE	GC	Pi_Una	Pi_Itabuna	tajD_Una	tajD_Itabuna	pi_indels	Pi_nonsyn_Una	Pi_syn_Una	Pi_nonsyn_Itabuna	Pi_syn_Itabuna	Pi_nonsyn_Tenerife	Pi_syn_Tenerife	Fst_Tenerife_Itabuna	Fst_Tenerife_Una	dxy_PQueen_PMale	dxy_Una_Taiwan	dxy_Itabuna_Leiden	introgression
LG4	10750000	11000000	NA	0.047156	LDRs	4	0.257144	0.421364	0.000019797	0.000018636	-1.968522898	-2.126511294	0.000196146	0.00000606	0	0.00000967	0.00000705	0.00000816	0.0000199	0.95549812	0.95607605	0	0.001824	0.002036	no
LG4	11000000	11118701	NA	0.171717	LDRs	4	0.180605	0.404099	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71840535	0.70967164	0	0.000833	0.000871	no
LG4	1250000	1500000	7.36920680125784	0.055392	LDRs	4	0.152276	0.380916	0.000359354	0.000365877	1.105204309	1.629242334	0.000187138	0.00010457	0.00058925	0.00008058	0.0005944	0.00000388	0	0.87489637	0.87455885	0.000113	0.001842	0.002003	no
LG4	1500000	1750000	7.040830746	0.053396	LDRs	4	0.114584	0.429272	0.000056693	0.000025148	-2.407965613	-1.639374655	0.00023292	0.00002199	0.00007101	0.00002207	0	0.00008881	0.0000517	0.95481775	0.93433248	0	0.001908	0.002169	no
LG4	1750000	2000000	7.040830746	0.036872	LDRs	4	0.144536	0.421832	0.000037496	0.000012226	-2.387971376	-2.101708209	0.000227445	0.00001742	0.00002467	0.0000195	0	0	0.00001882	0.95457309	0.93428806	0	0.001705	0.001808	no
LG4	2000000	2250000	10.5957606396773	0.048416	LDRs	4	0.158584	0.3622	0.000180605	0.000142124	0.302476058	0.286121906	0.000208396	0.00004293	0.00027	0.00002782	0.00017031	0.00001717	0	0.93447901	0.91511641	0.000106	0.001793	0.002062	no
LG4	2250000	2500000	23.9486441255317	0.128984	LDRs	4	0.195348	0.388672	0.00050939	0.000484235	0.491522117	0.248831461	0.000196485	0.00019503	0.00163193	0.00021319	0.00155207	0	0.00006012	0.83338647	0.82904813	0.000461	0.001744	0.001854	no
LG4	250000	500000	0	0.527396	TE islands	4	0.075616	0.41722	0.000722125	0.000892826	-1.488403398	-1.024340181	0.000262471	0.00031465	0	0.0001445	0.00002822	0.00024021	0.00016923	0.72129506	0.7316185	0	0.00455	0.004892	no
LG4	2500000	2750000	10.4522617121489	0.078788	LDRs	4	0.262992	0.376808	0.000245658	0.000233694	0.747216279	0.647690836	0.000181508	0.00003184	0.00049662	0.00002624	0.00034837	0.0000158	0.00055121	0.89217121	0.88924312	0.000191	0.001723	0.001881	no
LG4	2750000	3000000	7.177053634	0.024004	LDRs	4	0.134568	0.427884	0.000045072	0.000023742	-1.372118206	-2.249692251	0.000189283	0.00001745	0.00021244	0	0	0.00000784	0	0.95845308	0.95159444	0	0.001602	0.001755	no
LG4	3000000	3250000	7.177053634	0.039332	LDRs	4	0.249804	0.359452	0.000200074	0.000058761	-1.305562788	-2.439412959	0.000161461	0.00004197	0.0003672	0.00000744	0.00011198	0.00000168	0	0.96129887	0.92607411	0	0.001746	0.002012	no
LG4	3250000	3500000	0.885862619820183	0.026944	LDRs	4	0.211228	0.396704	0.00008438	0.00002694	-1.204135069	-2.407515878	0.0000994114	0.00001105	0.00013516	0.00000234	0.00006658	0.00000269	0.00000972	0.97633572	0.96305958	0.00001	0.001905	0.002042	no
LG4	3500000	3750000	0	0.042908	LDRs	4	0.127188	0.399388	0.000014109	0.000010434	-1.998125743	-1.810120808	0.000104718	0	0.00001136	0	0	0.0000113	0	0.96021377	0.95978182	0	0.00132	0.001463	no
LG4	3750000	4000000	0	0.076604	LDRs	4	0.036028	0.400472	0.000166631	0.000072013	-1.3417208	-2.12037685	0.000113839	0.00013767	0	0.00003503	0	0	0	0.85147248	0.82349977	0.000005	0.001316	0.001424	no
LG4	4000000	4250000	0	0.040724	LDRs	4	0.042084	0.4422	0.000016039	0.00001333	-1.906557125	-2.386087827	0.0000821532	0.00001696	0	0	0	0	0	0.96228882	0.95926211	0	0.000953	0.001356	no
LG4	4250000	4500000	0	0.035048	LDRs	4	0.06916	0.418688	0.00001989	0.000011551	-1.980760741	-2.065516646	0.0000862097	0	0	0	0	0.00001745	0	0.97105979	0.97141759	0	0.001319	0.001409	no
LG4	4500000	4750000	0	0.016496	LDRs	4	0.1046	0.385832	0.000008965	0.000012998	-1.989159198	-2.254277715	0.0000840807	0	0	0	0	0.00001608	0	0.96917809	0.96849588	0.00001	0.001137	0.001114	no
LG4	4750000	5000000	0	0.049028	LDRs	4	0.069344	0.41664	0.000019625	0.00002049	-1.813435613	-1.542095841	0.0000886371	0	0	0	0	0.00003117	0	0.96112155	0.96080441	0.000005	0.001303	0.001492	no
LG4	500000	750000	4.55058954352357	0.629252	TE islands	4	0.03436	0.384308	0.000268925	0.000227599	-1.255092158	-1.530193718	0.000127704	0.00013565	0.00022905	0.00013092	0.00014903	0.00005103	0	0.82457066	0.81970422	0	0.004745	0.004925	no
LG4	5000000	5250000	0	0.026168	LDRs	4	0.030504	0.436876	0.000024186	0.000016685	-1.465478915	-1.398630357	0.0000588308	0.00001681	0.00010721	0.00002439	0	0	0	0.92737486	0.924176	0	0.001161	0.001131	no
LG4	5250000	5500000	0	0.027748	LDRs	4	0.068148	0.386048	0.000019731	0.000019661	-1.597167398	-1.360076097	0.0000602581	0.00000704	0.00014021	0.00000654	0.00013262	0.00009116	0.00082881	0.93720645	0.93885738	0	0.000973	0.000992	no
LG4	5500000	5750000	0	0.088036	LDRs	4	0.049376	0.4507	0.000023441	0.000021339	-1.815629979	-2.22057995	0.000104065	0	0.00009385	0.00000809	0	0	0	0.94451204	0.9444688	0	0.001614	0.001735	no
LG4	5750000	6000000	0	0.061412	LDRs	4	0.199752	0.417236	0.000012611	0.000020996	-1.915021564	-2.028760733	0.0000844438	0.00000226	0.00007191	0	0.00004495	0.00000588	0	0.96750471	0.96770801	0	0.001013	0.001272	no
LG4	6000000	6250000	0	0.044436	LDRs	4	0.105496	0.426304	0.000008791	0.000011605	-2.297845018	-2.622773452	0.0000350161	0.0000051	0	0	0	0	0	0.96231898	0.96389271	0	0.000635	0.00074	no
LG4	6250000	6500000	0	0.084764	LDRs	4	0.138996	0.414732	0.000024401	0.00002361	-1.749594423	-2.011037294	0.0000617178	0	0.00003485	0.00000557	0.00003154	0.00000598	0	0.88682605	0.88577899	0.000005	0.000756	0.000843	no
LG4	6500000	6750000	0	0.036552	LDRs	4	0.192596	0.417428	0.000023733	0.000023145	-1.654580963	-1.763830058	0.0000871613	0.00000969	0.00003916	0.00001032	0.00004444	0.00001305	0.00004263	0.94680248	0.9450532	0.000005	0.001066	0.001183	no
LG4	6750000	7000000	0	0.042844	LDRs	4	0.115788	0.389956	0.000016076	0.000016814	-1.719098571	-1.88693748	0.000121581	0.00001567	0	0.00002721	0	0.00000572	0	0.95630855	0.95570006	0	0.001275	0.001239	no
LG4	7000000	7250000	0	0.076396	LDRs	4	0.136048	0.384512	0.000025107	0.000019321	-1.701925942	-1.828250686	0.000134034	0.0000136	0.00002416	0.00002251	0	0.00002932	0.00006664	0.97029192	0.96986345	0.000005	0.001613	0.001718	no
LG4	7250000	7500000	0	0.034592	LDRs	4	0.183472	0.427748	0.000017603	0.000011548	-1.557766399	-1.05172454	0.0000892341	0.00000502	0	0	0	0.00001299	0	0.95329954	0.95376667	0	0.001273	0.001385	no
LG4	750000	1000000	15.5242836567102	0.078636	LDRs	4	0.193812	0.348396	0.000136332	0.000146707	-0.487445616	0.152816902	0.00015667	0.00006125	0.00022202	0.00004075	0.00025617	0	0	0.89673653	0.90310058	0.000034	0.001525	0.001745	no
LG4	7500000	7750000	0	0.0473	LDRs	4	0.130112	0.428108	0.000037307	0.000042766	-1.484259834	-1.306213331	0.0000743468	0	0	0.00001853	0	0	0	0.89189387	0.89206346	0.000005	0.001001	0.001059	no
LG4	7750000	8000000	0	0.081188	LDRs	4	0.136372	0.402696	0.000017604	0.000020228	-2.245441264	-1.932239165	0.000117686	0.0000032	0	0.00000609	0	0.00000359	0.00027486	0.93174852	0.93225401	0	0.001124	0.001253	no
LG4	8000000	8250000	0	0.03056	LDRs	4	0.113224	0.42444	0.000028056	0.00002953	-0.950974624	-1.044917493	0.000117468	0.0000247	0	0.00002527	0	0.00001048	0	0.94645209	0.94829545	0.000025	0.001231	0.001329	no
LG4	8250000	8500000	0.416996497101456	0.049828	LDRs	4	0.181032	0.401628	0.000722779	0.00074285	2.396705444	2.584332191	0.000115807	0.00016266	0.00163347	0.00016945	0.00170556	0	0.00005224	0.70486492	0.71773261	0.000991	0.001377	0.001524	no
LG4	8500000	8750000	0.721298224381318	0.024128	LDRs	4	0.082852	0.433616	0.000022112	0.000019551	-1.463463463	-1.788080784	0.0000985566	0.00001141	0.00002596	0	0	0	0	0.95964891	0.96116353	0.00001	0.001382	0.001403	no
LG4	8750000	9000000	0	0.047568	LDRs	4	0.081924	0.448556	0.000409323	0.000406132	2.000411371	2.20871023	0.000158113	0.00013257	0.00081102	0.0001275	0.00079901	0.00002406	0	0.82573468	0.82913845	0.000418	0.001536	0.001651	no
LG4	9000000	9250000	0	0.068416	LDRs	4	0.250628	0.403928	0.000453946	0.000451243	2.03173605	1.866029318	0.000163896	0.00015951	0.00062186	0.00016746	0.00062146	0.00000157	0	0.80468291	0.80414972	0.00072	0.001492	0.001538	no
LG4	9250000	9500000	0	0.021124	LDRs	4	0.169808	0.461	0.000488576	0.00038732	1.409810173	0.155994431	0.0002013	0.00011608	0.00088162	0.00009474	0.00075097	0.00000841	0.00001899	0.83213654	0.80460554	0.000806	0.001695	0.001821	no
LG4	9500000	9750000	0	0.058148	LDRs	4	0.216024	0.432312	0.000554414	0.000441733	0.566776922	-0.502588642	0.000254896	0.00018268	0.0012725	0.00014763	0.00105546	0.00001036	0.0000135	0.83915951	0.81399722	0.001071	0.00203	0.002082	yes
LG4	9750000	10000000	0.584858597503693	0.023908	LDRs	4	0.232208	0.447	0.000021397	0.000144122	-1.716813283	-2.2522232	0.000287375	0.0000096	0	0.00007699	0.0003673	0.00001663	0.00001285	0.92839129	0.95315008	0.000005	0.001829	0.001971	no
LG5	0	250000	NA	0.638896	TE islands	5	0.038332	0.44018	0.001691552	0.001560775	-0.577435873	-0.459389538	0.0000757673	0.00007472	0.00071398	0.00031775	0.00065773	0.00021416	0.0014025	0.55960139	0.55022353	0	0.002897	0.002891	no
LG5	1000000	1250000	12.494030193009	0.039596	LDRs	5	0.141204	0.42276	0.000334868	0.000157105	-0.99293975	-1.235349154	0.000313392	0.0002188	0.00023194	0.00009536	0.0001972	0.00002022	0.00002865	0.92548447	0.87307749	0.00001	0.002165	0.002163	no
LG5	1250000	1500000	7.5210212543991	0.022652	LDRs	5	0.081104	0.453284	0.00054101	0.00043526	-0.546975313	0.779446872	0.000257057	0.00035537	0.00113435	0.00027045	0.00085441	0.00001209	0	0.86882364	0.83269518	0.000452	0.00228	0.002469	no
LG5	1500000	1750000	4.45139254218454	0.044612	LDRs	5	0.11646	0.42136	0.000208829	0.000145576	-0.593129086	0.069722856	0.000251897	0.00006489	0.00017357	0.0000445	0.00008883	0.00002186	0.00004436	0.93250795	0.90993283	0.00023	0.002069	0.002269	no
LG5	1750000	2000000	5.761930976	0.031684	LDRs	5	0.101756	0.407856	0.000150797	0.00007241	-1.061699045	-2.091960116	0.000312856	0.0000458	0.00082741	0.000023	0.00038578	0.00003712	0	0.95657823	0.93856578	0	0.002116	0.002304	no
LG5	2000000	2250000	7.57973949558194	0.02968	LDRs	5	0.107488	0.400292	0.000300957	0.000214113	1.130990099	-0.243366045	0.000271251	0.00006727	0.00067668	0.00005514	0.00051786	0.00000551	0.00001366	0.93399944	0.91730444	0.000045	0.002394	0.002682	no
LG5	2250000	2500000	2.20339543184221	0.047708	LDRs	5	0.099412	0.390464	0.000189011	0.000177188	1.28339434	0.935863209	0.000275243	0	0.00097126	0	0.00088849	0	0.00001668	0.92992966	0.92820123	0.000136	0.002547	0.002816	no
LG5	250000	500000	NA	0.051084	LDRs	5	0.019072	0.420256	0.00017091	0.000019027	-2.252568183	-1.895446438	0.000231646	0.00001963	0.00013205	0.00008038	0	0.00003599	0	0.93159586	0.87186808	0	0.001799	0.001962	no
LG5	2500000	2750000	11.6713011603519	0.022412	LDRs	5	0.137688	0.415716	0.000024626	0.000023105	-1.734370702	-1.713296581	0.000216227	0.00001322	0	0.00001843	0.00002069	0.00001653	0.00001505	0.96466875	0.96442068	0.000005	0.001975	0.002203	no
LG5	2750000	3000000	35.4033705281107	0.130628	LDRs	5	0.053216	0.441196	0.000035694	0.000037319	-2.147586481	-2.191189683	0.000209638	0.00010666	0	0.00006521	0	0.00002205	0.00034936	0.94130456	0.94291375	0.000005	0.002253	0.002466	no
LG5	3000000	3250000	16.7289159210813	0.057632	LDRs	5	0.089476	0.418648	0.000035986	0.000026914	-1.564514257	-0.813099859	0.000198017	0.00007757	0.00009257	0	0.00001745	0	0.00027279	0.94895073	0.94470748	0.000005	0.001981	0.002105	no
LG5	3250000	3500000	1.418469778	0.03908	LDRs	5	0.193312	0.397416	0.000022651	0.000007684	-2.208644855	-1.906972302	0.000236293	0.00000218	0.00002841	0	0.00002279	0.00008809	0.00023432	0.96217919	0.9549156	0	0.001904	0.002179	no
LG5	3500000	3750000	1.418469778	0.069796	LDRs	5	0.195	0.427324	0.000045863	0.000039205	-1.29332836	-1.395127709	0.000171694	0.00000756	0.00001242	0.0000099	0	0.00001518	0.0000086	0.92812935	0.92720061	0	0.001811	0.001916	no
LG5	3750000	4000000	2.26863406590605	0.205504	TE islands	5	0.264508	0.373892	0.000129638	0.000126822	-1.3774619	-1.021514791	0.000119041	0.00002438	0.00011779	0.00001055	0.00009492	0.00014797	0.00011053	0.73129031	0.73277683	0.000011	0.001161	0.001433	no
LG5	4000000	4250000	1.82983564305285	0.811868	TE islands	5	0.02478	0.405108	0.000590704	0.000650599	-0.84279015	-0.618501484	0.0000838398	0.00022282	0.00008001	0.00020842	0.00024428	0.00206821	0.00198827	0.38802769	0.39045367	0.000013	0.002434	0.002349	no
LG5	4250000	4500000	1.264489469	0.655904	TE islands	5	0.052824	0.378856	0.000235973	0.000389066	-1.032165878	-0.292060767	0.0000607101	0.00007462	0.00002741	0.0000654	0	0.00045883	0.00083595	0.52128646	0.51717589	0	0.002237	0.002188	no
LG5	4500000	4750000	1.264489469	0.76088	TE islands	5	0.025944	0.383592	0.000316839	0.000344755	-1.497990694	-1.620055188	0.0000993555	0.00016159	0.00104146	0.00020816	0.00124349	0.00039788	0.00138129	0.3757275	0.3774347	0	0.002244	0.002276	no
LG5	4750000	5000000	3.08636261709694	0.482448	TE islands	5	0.093892	0.388472	0.000114105	0.000124174	-1.091662959	-1.245759414	0.000117742	0.00006033	0.00025924	0.00005477	0.00019316	0.00027296	0.00072592	0.7211597	0.71885369	0.00001	0.001947	0.00176	no
LG5	500000	750000	0	0.04872	LDRs	5	0.191828	0.399064	0.000325797	0.000157071	-2.149130421	-1.351953238	0.000352406	0.00007965	0.00069172	0.00004372	0.00035491	0.00000624	0	0.93121185	0.87740686	0.000005	0.002113	0.002369	no
LG5	5000000	5250000	3.96061160788876	0.047864	LDRs	5	0.048216	0.434704	0.000024419	0.00002464	-1.852043001	-1.855026591	0.000156427	0.00002939	0	0.00003185	0	0	0	0.93184404	0.93174851	0.000005	0.00144	0.001575	no
LG5	5250000	5500000	0	0.039588	LDRs	5	0.06768	0.430056	0.000021139	0.000018154	-1.865472993	-1.795779295	0.000175219	0	0.0000232	0	0	0.00001835	0.00007293	0.96929259	0.96938357	0.000005	0.001988	0.002043	no
LG5	5500000	5750000	29.7889788499731	0.03766	LDRs	5	0.086524	0.422676	0.000157427	0.000139396	0.004537315	-0.04066175	0.000237307	0	0.00036382	0.00000889	0.00010001	0.00001872	0.00002369	0.92782528	0.9217707	0.000061	0.002116	0.002256	no
LG5	5750000	6000000	25.1486502101292	0.054236	LDRs	5	0.092368	0.402024	0.000478615	0.000380758	0.778495862	0.232919624	0.000256042	0.00006217	0.00092155	0.00006655	0.00093663	0.0000304	0.00002335	0.87971852	0.86026326	0.000358	0.002146	0.00237	no
LG5	6000000	6250000	10.9937235401394	0.048184	LDRs	5	0.185608	0.380096	0.000232693	0.000233478	-0.936687104	-0.903614916	0.0002383	0.00013479	0.00023858	0.00015177	0.00054661	0	0	0.91903373	0.92046924	0.000005	0.001928	0.002154	no
LG5	6250000	6500000	13.60536566	0.178844	LDRs	5	0.06058	0.414916	0.000033657	0.000026571	-0.800592044	-1.746270265	0.000211914	0.00004116	0	0.00003839	0	0.00001811	0	0.96541111	0.96412316	0	0.001937	0.00208	no
LG5	6500000	6750000	13.60536566	0.055204	LDRs	5	0.14304	0.394072	0.000016157	0.000015526	-2.147680999	-2.040503507	0.000196872	0	0.00001292	0.00000231	0	0	0	0.97119296	0.96963795	0	0.002026	0.002229	no
LG5	6750000	7000000	13.60536566	0.02522	LDRs	5	0.102124	0.390348	0.000024604	0.000022971	-1.606495891	-1.490158219	0.000230244	0	0.00001888	0.00000601	0	0.00022938	0.0023772	0.94784288	0.94861402	0	0.001965	0.002157	no
LG5	7000000	7250000	8.64951802085258	0.067864	LDRs	5	0.066876	0.443404	0.000027216	0.000034229	-1.228947456	-1.685780747	0.000165089	0	0	0	0	0.00000567	0	0.95096843	0.95045896	0.00001	0.001908	0.002048	no
LG5	7250000	7500000	0	0.043084	LDRs	5	0.203712	0.41884	0.0002038	0.000123146	1.775040706	-0.766145027	0.000202718	0.00006204	0.00035869	0.00006025	0.00013963	0.00000167	0	0.94054705	0.91774223	0.00001	0.001869	0.002127	no
LG5	750000	1000000	2.6890033210883	0.039768	LDRs	5	0.116276	0.4043	0.000215355	0.000076248	-2.215238527	-0.854094593	0.000277969	0.00002595	0.00019612	0.00000877	0.00002195	0.00001023	0.00003972	0.94935419	0.90347323	0.00001	0.002341	0.002721	no
LG5	7500000	7750000	6.35175824454838	0.026052	LDRs	5	0.017832	0.46448	0.000217314	0.00016802	1.469447147	0.228430431	0.000189791	0.00003501	0.00009026	0	0.00009389	0.00004235	0.00019053	0.90656692	0.890277	0.000005	0.001637	0.001759	no
LG5	7750000	8000000	15.5037763	0.02452	LDRs	5	0.077756	0.46664	0.000354063	0.000328563	1.957237908	1.425185908	0.000194783	0	0.00120983	0	0.00112304	0.00001347	0	0.8726796	0.86583988	0	0.001824	0.001894	no
LG5	8000000	8250000	9.28587050778864	0.037972	LDRs	5	0.0912	0.44224	0.000121926	0.000113488	0.487749158	0.01486402	0.000234307	0.00005489	0	0.00004405	0	0	0	0.93116729	0.92917775	0.000024	0.002077	0.002029	no
LG5	8250000	8500000	1.59895875810987	0.018728	LDRs	5	0.168984	0.402612	0.000522494	0.000505694	1.027300286	0.669396606	0.000203162	0.00028831	0.00198503	0.00026259	0.00180335	0.00001096	0	0.84215669	0.83865834	0.000733	0.001855	0.002122	no
LG5	8500000	8750000	7.00740322416484	0.038568	LDRs	5	0.172572	0.424768	0.00040799	0.000379482	0.488856067	0.228325764	0.000263365	0.00008973	0.00083785	0.00009727	0.00077756	0.00001019	0.00001595	0.85090326	0.84660655	0	0.0019	0.002099	no
LG5	8750000	9000000	10.75296714	0.0632	LDRs	5	0.188156	0.411696	0.000167278	0.000315157	-1.332308147	0.868218731	0.000208025	0.00006239	0.00017438	0.00011076	0.00044108	0.00001199	0	0.87789176	0.92034282	0	0.00171	0.001912	no
LG5	9000000	9250000	10.75296714	0.035252	LDRs	5	0.0232	0.435972	0.000116763	0.000139973	-0.77173359	-0.888350279	0.000214267	0.00013753	0.00016692	0.00017519	0.00027085	0.00006797	0	0.89010691	0.89525832	0	0.001824	0.001992	no
LG5	9250000	9500000	7.50882921636164	0.043704	LDRs	5	0.116392	0.400572	0.00006011	0.000079038	-1.200616046	-0.279992257	0.000204687	0	0.0001372	0	0.00011455	0	0	0.92327946	0.92905711	0.000002	0.001837	0.002036	no
LG5	9500000	9750000	0	0.033352	LDRs	5	0.143312	0.432368	0.000020275	0.000016827	-1.805344019	-1.589807791	0.000171695	0.00000266	0.00001919	0	0	0	0	0.96580561	0.96626479	0.00001	0.001745	0.001903	no
LG5	9750000	9847336	NA	0.264866	LDRs	5	0.126479	0.488257	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.001448	0.001064	no
LG6	0	250000	NA	0.02636	LDRs	6	0.207412	0.386096	0.000040175	0.000017727	-2.368185162	-1.963184653	0.000234115	0.00001372	0.00001499	0.00000307	0	0.00004733	0.00015313	0.94306445	0.9252642	0	0.001807	0.002016	no
LG6	1000000	1250000	NA	0.03368	LDRs	6	0.03732	0.43836	0.00003402	0.000015147	-2.338781768	-2.133240848	0.000191605	0.00003059	0.00003274	0.00003456	0.00006217	0.00003734	0	0.96784052	0.9485008	0	0.001455	0.001551	no
LG6	1250000	1500000	0	0.068332	LDRs	6	0.031392	0.408052	0.000080736	0.000022517	-2.41603019	-1.437849188	0.000242179	0.00001495	0.00014312	0.0000462	0.00006146	0	0	0.84039903	0.82342658	0.000005	0.002719	0.002897	no
LG6	1500000	1750000	0	0.03256	LDRs	6	0.072076	0.409312	0.000030422	0.000013036	-2.517373084	-2.145995977	0.000156871	0.00002485	0.00009514	0.00000783	0.00002351	0.00001513	0	0.97745157	0.95881503	0.000005	0.001796	0.001876	no
LG6	1750000	2000000	0	0.02776	LDRs	6	0.078592	0.389656	0.000028678	0.000011644	-2.494741266	-1.41706672	0.000136412	0.00001976	0.00003785	0.00001642	0	0	0	0.98585325	0.96632987	0	0.001604	0.001848	no
LG6	2000000	2250000	0	0.075632	LDRs	6	0.375476	0.368564	0.000031389	0.000008736	-2.484193456	-1.609652867	0.000141195	0.00000738	0.00002496	0.00000121	0.00000488	0.00000224	0.00000437	0.97194382	0.95136601	0.000005	0.001352	0.001538	no
LG6	2250000	2500000	0	0.052324	LDRs	6	0.221416	0.377032	0.000033094	0.000011042	-2.323339414	-2.251133316	0.00014	0.00001516	0.00006656	0	0.00002537	0.00000353	0.00004543	0.96738547	0.94726673	0	0.001445	0.001601	no
LG6	250000	500000	NA	0.046984	LDRs	6	0.05864	0.349252	0.000049537	0.000020865	-2.397014385	-2.079500056	0.000243526	0	0.00002726	0	0	0.00008386	0	0.94029421	0.92075866	0	0.002074	0.002341	no
LG6	2500000	2750000	0	0.047424	LDRs	6	0.073072	0.408184	0.000038809	0.000012985	-2.417301375	-2.064126793	0.000179614	0	0.00005299	0	0.00001557	0	0.00001892	0.96945454	0.95221175	0	0.001845	0.002168	no
LG6	2750000	3000000	0	0.054104	LDRs	6	0.022876	0.422608	0.000043606	0.000034816	-2.272532002	-2.030997604	0.000169766	0.00001651	0	0.00003799	0	0.00008534	0	0.90483837	0.88903391	0.000005	0.001286	0.001375	no
LG6	3000000	3250000	0	0.040428	LDRs	6	0.02802	0.432252	0.000056537	0.000033693	-1.975398836	-1.922292229	0.000146597	0.00004117	0.00005382	0	0	0.00003607	0	0.92464257	0.90460811	0.000019	0.001067	0.001163	no
LG6	3250000	3500000	0	0.060688	LDRs	6	0.079256	0.424328	0.000052055	0.00003306	-1.965845654	-1.214005678	0.00013246	0.00000684	0	0.00000506	0.00002262	0	0	0.94273289	0.92352884	0	0.001468	0.001647	no
LG6	3500000	3750000	0	0.102932	LDRs	6	0.182904	0.40428	0.000032876	0.000014838	-2.527702743	-1.99273379	0.000153952	0.00002576	0.00007053	0.00000377	0.00000849	0	0	0.94123947	0.92186018	0	0.001345	0.001499	no
LG6	3750000	4000000	0	0.026636	LDRs	6	0.055452	0.455332	0.000023843	0.000023797	-2.519992855	-1.765895069	0.000145041	0.00001438	0.00004979	0	0	0.0000437	0	0.95296964	0.93667707	0.000005	0.001384	0.001516	no
LG6	4000000	4250000	0	0.042708	LDRs	6	0.080388	0.443512	0.000047769	0.000031698	-1.948280689	-2.129869161	0.000158993	0.00000711	0.0000539	0.00001146	0.00006459	0.00000724	0.00025773	0.93493795	0.91820556	0.000005	0.001283	0.00136	no
LG6	4250000	4500000	0	0.043352	LDRs	6	0.175416	0.4274	0.000045302	0.000028494	-2.172944893	-2.06711147	0.0000672906	0.00000838	0.00002346	0	0.00001066	0.00000375	0.00001327	0.94615216	0.92151107	0	0.000997	0.001036	no
LG6	4500000	4750000	0	0.043352	LDRs	6	0.189516	0.389084	0.000045538	0.000028449	-2.263828245	-1.330250481	0.000129379	0.00000601	0.00004619	0.00001151	0.00001103	0.00012442	0.00018355	0.90819129	0.88895258	0.000005	0.001066	0.001223	no
LG6	4750000	5000000	0	0.0472	LDRs	6	0.165292	0.364444	0.000040585	0.000021819	-2.383794732	-1.554085849	0.000211767	0.00001072	0.00004399	0.0000068	0	0.00001097	0	0.96963977	0.95065145	0.000005	0.002055	0.002384	no
LG6	500000	750000	NA	0.068956	LDRs	6	0.036316	0.365508	0.000069906	0.000030066	-2.090200449	-0.493067013	0.000254501	0.00006376	0.00006719	0.00001328	0	0.00003608	0	0.93061808	0.91015936	0	0.002696	0.002685	no
LG6	5000000	5250000	0	0.037868	LDRs	6	0.293032	0.381472	0.000027141	0.000019406	-2.073159501	-1.960764317	0.0000902986	0.00000928	0.00001676	0.00000679	0	0.00000242	0	0.93361021	0.915876	0	0.000865	0.000885	no
LG6	5250000	5500000	0	0.048476	LDRs	6	0.244196	0.383932	0.000031464	0.000023264	-2.054931677	-1.609096578	0.0000885565	0	0.00002005	0	0	0	0.00002821	0.93449118	0.91841653	0.000005	0.001057	0.001131	no
LG6	5500000	5750000	0	0.027712	LDRs	6	0.14718	0.410284	0.000036813	0.000016067	-2.46654895	-2.364545805	0.00014817	0.00002154	0.00004566	0.00000347	0.00003133	0	0.00008679	0.96341243	0.94305197	0	0.001702	0.001835	no
LG6	5750000	6000000	0	0.041648	LDRs	6	0.217916	0.41252	0.000031094	0.000022567	-2.090076725	-1.331241153	0.000106532	0.0000022	0.00006575	0	0	0	0	0.9538925	0.93698729	0.000005	0.001354	0.001121	no
LG6	6000000	6250000	0	0.06976	LDRs	6	0.1119	0.41084	0.000041723	0.000034982	-2.160314712	-1.94204068	0.000111146	0.00000381	0.00003785	0.00000655	0.00003949	0	0.0000546	0.87391745	0.85820781	0.000005	0.000785	0.000999	no
LG6	6250000	6500000	0	0.052972	LDRs	6	0.018336	0.434892	0.000040437	0.000018095	-2.169593296	-1.678926755	0.000130767	0.00002899	0.00009183	0.00002945	0	0	0	0.90566118	0.88568465	0.00001	0.000954	0.001095	no
LG6	6500000	6750000	0	0.049604	LDRs	6	0.036636	0.4186	0.000045288	0.000022865	-2.407025012	-1.82096451	0.000190267	0.00005842	0.00003589	0.00006663	0	0.0000563	0	0.9237389	0.90478847	0	0.001495	0.001657	no
LG6	6750000	7000000	0	0.05988	LDRs	6	0.121848	0.409192	0.000035313	0.000011161	-2.276683578	-1.94569777	0.00014392	0.00000339	0.00003684	0	0	0.0000037	0	0.97905404	0.95931719	0	0.001311	0.001486	no
LG6	7000000	7250000	0	0.0805	LDRs	6	0.048448	0.435856	0.000040759	0.000015842	-2.344859927	-1.732020891	0.000176057	0.00005785	0	0.00003614	0	0.0000266	0	0.96213538	0.9411133	0	0.002046	0.002204	no
LG6	7250000	7500000	0	0.037784	LDRs	6	0.077052	0.424512	0.00004047	0.000012867	-2.52600688	-2.180702944	0.000180444	0.00001166	0	0.00000481	0	0	0	0.96368881	0.94692481	0.000005	0.001867	0.002073	no
